"ID","Time","milper","irst"
"Argentina",1955-11-05 02:00:00,146.82,217.47
"Argentina",1956-11-05 02:00:00,149.05,203.02
"Argentina",1957-11-05 02:00:00,146.99,220.57
"Argentina",1958-11-05 02:00:00,144.72,245.02
"Argentina",1959-11-05 02:00:00,145.85,214.48
"Argentina",1960-11-05 02:00:00,128.95,276.74
"Argentina",1961-11-05 02:00:00,125.27,441.81
"Argentina",1962-11-05 02:00:00,131.41,644.59
"Argentina",1963-11-05 02:00:00,154.8,912.57
"Argentina",1964-11-05 02:00:00,155.93,1266.09
"Argentina",1965-11-05 02:00:00,154.29,1370.65
"Argentina",1966-11-05 02:00:00,158.7,1286.44
"Argentina",1967-11-05 02:00:00,160.88,1346.83
"Argentina",1968-11-05 02:00:00,161.2,1579.08
"Argentina",1969-11-05 02:00:00,158.83,1719.86
"Argentina",1970-11-05 02:00:00,140.76,1856.33
"Argentina",1971-11-05 02:00:00,140.87,1742.77
"Argentina",1972-11-05 02:00:00,139.27,1929.93
"Argentina",1973-11-05 02:00:00,160.63,1994.71
"Argentina",1974-11-05 02:00:00,148.91,2195.41
"Argentina",1975-11-05 02:00:00,159.48,2043.54
"Argentina",1976-11-05 02:00:00,155.02,2244.12
"Argentina",1977-11-05 02:00:00,155.66,2670.72
"Argentina",1978-11-05 02:00:00,154.27,2650.5
"Argentina",1979-11-05 02:00:00,155.85,3091.14
"Argentina",1980-11-05 02:00:00,154.6,2554.39
"Argentina",1981-11-05 02:00:00,155.41,2389.72
"Argentina",1982-11-05 02:00:00,173.96,2751.61
"Argentina",1983-11-05 02:00:00,173.74,2828.98
"Argentina",1984-11-05 02:00:00,175.16,2506.6
"Argentina",1985-11-05 02:00:00,130.04,2775.8
"Argentina",1986-11-05 02:00:00,103.9,3115.25
"Argentina",1987-11-05 02:00:00,116.9,3461.21
"Argentina",1988-11-05 02:00:00,95.56,3527.64
"Argentina",1989-11-05 02:00:00,94.75,3908.24
"Argentina",1990-11-05 02:00:00,87.21,3636.69
"Argentina",1991-11-05 02:00:00,69.26,2992.04
"Argentina",1992-11-05 02:00:00,65.45,2699.88
"Argentina",1993-11-05 02:00:00,65.11,2884.76
"Argentina",1994-11-05 02:00:00,67.98,3286.95
"Argentina",1995-11-05 02:00:00,65.92,3581.12
"Argentina",1996-11-05 02:00:00,63.89,4075.39
"Argentina",1997-11-05 02:00:00,64.46,4168.87
"Argentina",1998-11-05 02:00:00,73.56,4215.65
"Argentina",1999-11-05 02:00:00,71.6,3800.3
"Argentina",2000-11-05 02:00:00,70.86,4473.12
"Argentina",2001-11-05 02:00:00,69.86,4106.43
"Argentina",2002-11-05 02:00:00,68.23,4356.47
"Argentina",2003-11-05 02:00:00,71.64,5042.41
"Argentina",2004-11-05 02:00:00,72.12,5134.22
"Argentina",2005-11-05 02:00:00,71.45,5379.32
"Argentina",2006-11-05 02:00:00,69.09,5532.24
"Argentina",2007-11-05 02:00:00,71.99,5385.3
"Argentina",2008-11-05 02:00:00,76.51,5541.8
"Argentina",2009-11-05 02:00:00,76.45,4014.37
"Argentina",2010-11-05 02:00:00,71.34,5138.75
"Argentina",2011-11-05 02:00:00,74.67,5610.28
"Argentina",2012-11-05 02:00:00,70.39,4995.6
"Australia",1955-11-05 02:00:00,53.05,2276.62
"Australia",1956-11-05 02:00:00,52.87,2389.42
"Australia",1957-11-05 02:00:00,45.99,2848.5
"Australia",1958-11-05 02:00:00,47.62,3121.34
"Australia",1959-11-05 02:00:00,48.11,3293.17
"Australia",1960-11-05 02:00:00,46.51,3620.48
"Australia",1961-11-05 02:00:00,46.01,3856.46
"Australia",1962-11-05 02:00:00,49.36,4188.98
"Australia",1963-11-05 02:00:00,47.1,4334.02
"Australia",1964-11-05 02:00:00,53.71,4839.74
"Australia",1965-11-05 02:00:00,52,5213.15
"Australia",1966-11-05 02:00:00,59.57,5649.39
"Australia",1967-11-05 02:00:00,73.31,6209.92
"Australia",1968-11-05 02:00:00,81.07,6385.93
"Australia",1969-11-05 02:00:00,81.52,6532.17
"Australia",1970-11-05 02:00:00,85.31,6873.92
"Australia",1971-11-05 02:00:00,84.73,6799.87
"Australia",1972-11-05 02:00:00,86.11,6628.1
"Australia",1973-11-05 02:00:00,70.85,7208.77
"Australia",1974-11-05 02:00:00,67.57,7504.79
"Australia",1975-11-05 02:00:00,69.27,7856.82
"Australia",1976-11-05 02:00:00,68.84,7936.14
"Australia",1977-11-05 02:00:00,68.43,7474.51
"Australia",1978-11-05 02:00:00,69.96,7532.19
"Australia",1979-11-05 02:00:00,70.42,7542.31
"Australia",1980-11-05 02:00:00,71.81,7895.23
"Australia",1981-11-05 02:00:00,72.9,7953.83
"Australia",1982-11-05 02:00:00,71.22,7258.82
"Australia",1983-11-05 02:00:00,73,5392.21
"Australia",1984-11-05 02:00:00,70.84,4639.99
"Australia",1985-11-05 02:00:00,69.24,6301.05
"Australia",1986-11-05 02:00:00,71.93,6825.59
"Australia",1987-11-05 02:00:00,70.66,6187.19
"Australia",1988-11-05 02:00:00,72.2,6093.04
"Australia",1989-11-05 02:00:00,68.89,6650.32
"Australia",1990-11-05 02:00:00,68.14,6676.17
"Australia",1991-11-05 02:00:00,67,6140.31
"Australia",1992-11-05 02:00:00,67.18,6800.95
"Australia",1993-11-05 02:00:00,68.17,7853.48
"Australia",1994-11-05 02:00:00,64.38,8424.28
"Australia",1995-11-05 02:00:00,64.22,8459.61
"Australia",1996-11-05 02:00:00,64.93,8413.55
"Australia",1997-11-05 02:00:00,64.49,8829.87
"Australia",1998-11-05 02:00:00,64.5,8939.25
"Australia",1999-11-05 02:00:00,54.69,8169.87
"Australia",2000-11-05 02:00:00,51.15,7129.63
"Australia",2001-11-05 02:00:00,50.95,7032.01
"Australia",2002-11-05 02:00:00,49.59,7527.1
"Australia",2003-11-05 02:00:00,52.81,7543.98
"Australia",2004-11-05 02:00:00,53.59,7413.08
"Australia",2005-11-05 02:00:00,53.15,7756.77
"Australia",2006-11-05 02:00:00,53.74,7880.13
"Australia",2007-11-05 02:00:00,52.08,7938.76
"Australia",2008-11-05 02:00:00,51.32,7622.39
"Australia",2009-11-05 02:00:00,53.45,5249.25
"Australia",2010-11-05 02:00:00,55.2,7296.1
"Australia",2011-11-05 02:00:00,57.25,6405.59
"Australia",2012-11-05 02:00:00,57.11,4891.9
"Austria",1955-11-05 02:00:00,16.71,1822.24
"Austria",1956-11-05 02:00:00,19.82,2077.74
"Austria",1957-11-05 02:00:00,23.82,2508.77
"Austria",1958-11-05 02:00:00,28.17,2393.78
"Austria",1959-11-05 02:00:00,32.15,2513.15
"Austria",1960-11-05 02:00:00,36.33,3162.68
"Austria",1961-11-05 02:00:00,37.28,3100.05
"Austria",1962-11-05 02:00:00,38.64,2971.65
"Austria",1963-11-05 02:00:00,74.24,2947.68
"Austria",1964-11-05 02:00:00,53.18,3194.13
"Austria",1965-11-05 02:00:00,55.79,3220.48
"Austria",1966-11-05 02:00:00,54.88,3194.47
"Austria",1967-11-05 02:00:00,61.19,3022.73
"Austria",1968-11-05 02:00:00,55.82,3467.6
"Austria",1969-11-05 02:00:00,55.95,3925.83
"Austria",1970-11-05 02:00:00,54.35,4079.5
"Austria",1971-11-05 02:00:00,59.93,3960.87
"Austria",1972-11-05 02:00:00,61.05,4069.64
"Austria",1973-11-05 02:00:00,58.87,4237.42
"Austria",1974-11-05 02:00:00,60.04,4699.2
"Austria",1975-11-05 02:00:00,49.45,4065.31
"Austria",1976-11-05 02:00:00,39.19,4376.09
"Austria",1977-11-05 02:00:00,36.66,4091.63
"Austria",1978-11-05 02:00:00,40.46,4336.06
"Austria",1979-11-05 02:00:00,37.73,4918.77
"Austria",1980-11-05 02:00:00,39.18,4625.34
"Austria",1981-11-05 02:00:00,40.36,4656.84
"Austria",1982-11-05 02:00:00,39.96,4257.96
"Austria",1983-11-05 02:00:00,50.73,4410.74
"Austria",1984-11-05 02:00:00,40.21,4869.34
"Austria",1985-11-05 02:00:00,39.63,4659.57
"Austria",1986-11-05 02:00:00,39.92,4292.8
"Austria",1987-11-05 02:00:00,69.17,4302.07
"Austria",1988-11-05 02:00:00,55.3,4559.03
"Austria",1989-11-05 02:00:00,49.88,5003.28
"Austria",1990-11-05 02:00:00,42.63,4547.27
"Austria",1991-11-05 02:00:00,42.71,4404.25
"Austria",1992-11-05 02:00:00,52.18,3936.38
"Austria",1993-11-05 02:00:00,52.6,4152.2
"Austria",1994-11-05 02:00:00,46.86,4399.2
"Austria",1995-11-05 02:00:00,45.43,4989.7
"Austria",1996-11-05 02:00:00,46.2,4441.4
"Austria",1997-11-05 02:00:00,47.99,5179.84
"Austria",1998-11-05 02:00:00,60.81,5282.47
"Austria",1999-11-05 02:00:00,49.71,5203.07
"Austria",2000-11-05 02:00:00,40.17,5705.96
"Austria",2001-11-05 02:00:00,33.78,5868.51
"Austria",2002-11-05 02:00:00,32.86,6187.87
"Austria",2003-11-05 02:00:00,35.43,6261.93
"Austria",2004-11-05 02:00:00,35.52,6530.51
"Austria",2005-11-05 02:00:00,38.57,7030.83
"Austria",2006-11-05 02:00:00,41.42,7130.58
"Austria",2007-11-05 02:00:00,39.58,7578.08
"Austria",2008-11-05 02:00:00,39.63,7594.43
"Austria",2009-11-05 02:00:00,33.54,5663.5
"Austria",2010-11-05 02:00:00,27.01,7205.77
"Austria",2011-11-05 02:00:00,24.74,7474.66
"Austria",2012-11-05 02:00:00,28.62,7422.92
"Belgium",1955-11-05 02:00:00,93.62,5850.12
"Belgium",1956-11-05 02:00:00,98.29,6310.76
"Belgium",1957-11-05 02:00:00,100.66,6233.26
"Belgium",1958-11-05 02:00:00,106.31,5979.18
"Belgium",1959-11-05 02:00:00,107.82,6408.51
"Belgium",1960-11-05 02:00:00,109.88,7142.21
"Belgium",1961-11-05 02:00:00,111.08,6961.14
"Belgium",1962-11-05 02:00:00,109.35,7296.1
"Belgium",1963-11-05 02:00:00,113.64,7278.33
"Belgium",1964-11-05 02:00:00,114.72,8796.07
"Belgium",1965-11-05 02:00:00,115.92,9229.05
"Belgium",1966-11-05 02:00:00,113.12,8919.15
"Belgium",1967-11-05 02:00:00,115.08,9713.84
"Belgium",1968-11-05 02:00:00,115.04,11572.05
"Belgium",1969-11-05 02:00:00,115.37,12838.47
"Belgium",1970-11-05 02:00:00,109.72,12609.03
"Belgium",1971-11-05 02:00:00,108.81,12442.23
"Belgium",1972-11-05 02:00:00,105,14532.88
"Belgium",1973-11-05 02:00:00,106.71,15524.23
"Belgium",1974-11-05 02:00:00,104.45,16224.49
"Belgium",1975-11-05 02:00:00,103.54,11584.85
"Belgium",1976-11-05 02:00:00,102.39,12144.36
"Belgium",1977-11-05 02:00:00,107.83,11257.48
"Belgium",1978-11-05 02:00:00,107.97,12624.26
"Belgium",1979-11-05 02:00:00,108.01,13462.99
"Belgium",1980-11-05 02:00:00,108.33,12343.69
"Belgium",1981-11-05 02:00:00,109.83,12299.31
"Belgium",1982-11-05 02:00:00,109.16,10181.87
"Belgium",1983-11-05 02:00:00,108.13,10265.16
"Belgium",1984-11-05 02:00:00,106.66,11414.2
"Belgium",1985-11-05 02:00:00,106.3,10780.07
"Belgium",1986-11-05 02:00:00,107.04,9803.79
"Belgium",1987-11-05 02:00:00,107.35,9842.04
"Belgium",1988-11-05 02:00:00,111.55,11239.91
"Belgium",1989-11-05 02:00:00,110.63,10955.07
"Belgium",1990-11-05 02:00:00,105.71,11424.72
"Belgium",1991-11-05 02:00:00,100.38,11339.46
"Belgium",1992-11-05 02:00:00,77.95,10332.84
"Belgium",1993-11-05 02:00:00,71.46,10176.87
"Belgium",1994-11-05 02:00:00,52.47,11330.69
"Belgium",1995-11-05 02:00:00,46.4,11604.03
"Belgium",1996-11-05 02:00:00,45.95,10816.97
"Belgium",1997-11-05 02:00:00,45.67,10738.33
"Belgium",1998-11-05 02:00:00,42.83,11422.98
"Belgium",1999-11-05 02:00:00,41.94,10928.3
"Belgium",2000-11-05 02:00:00,38.7,11635.42
"Belgium",2001-11-05 02:00:00,39.07,10762.71
"Belgium",2002-11-05 02:00:00,38.21,11343.23
"Belgium",2003-11-05 02:00:00,40.96,11112.53
"Belgium",2004-11-05 02:00:00,38.99,11699.17
"Belgium",2005-11-05 02:00:00,38.34,10420.56
"Belgium",2006-11-05 02:00:00,37.21,11632.01
"Belgium",2007-11-05 02:00:00,40.31,10692.37
"Belgium",2008-11-05 02:00:00,41.26,10671.82
"Belgium",2009-11-05 02:00:00,38.46,5634.07
"Belgium",2010-11-05 02:00:00,39.23,7971.64
"Belgium",2011-11-05 02:00:00,38.55,8026.91
"Belgium",2012-11-05 02:00:00,32.37,7301.49
"Brazil",1955-11-05 02:00:00,107.58,1162.03
"Brazil",1956-11-05 02:00:00,108.91,1375.82
"Brazil",1957-11-05 02:00:00,113.25,1298
"Brazil",1958-11-05 02:00:00,227.4,1361.24
"Brazil",1959-11-05 02:00:00,235.96,1608.44
"Brazil",1960-11-05 02:00:00,241.37,2261.74
"Brazil",1961-11-05 02:00:00,180.92,2442.22
"Brazil",1962-11-05 02:00:00,184.79,2394.82
"Brazil",1963-11-05 02:00:00,305.09,2736.69
"Brazil",1964-11-05 02:00:00,315.17,2937.61
"Brazil",1965-11-05 02:00:00,320.8,2983.56
"Brazil",1966-11-05 02:00:00,326.65,3781.75
"Brazil",1967-11-05 02:00:00,328.28,3734.64
"Brazil",1968-11-05 02:00:00,339.68,4453.59
"Brazil",1969-11-05 02:00:00,359.1,4924.72
"Brazil",1970-11-05 02:00:00,374.3,5391.35
"Brazil",1971-11-05 02:00:00,373.22,6013.38
"Brazil",1972-11-05 02:00:00,409.28,6518.14
"Brazil",1973-11-05 02:00:00,420.05,7148.17
"Brazil",1974-11-05 02:00:00,435.24,7506.88
"Brazil",1975-11-05 02:00:00,455.63,8308.48
"Brazil",1976-11-05 02:00:00,449.98,9168.82
"Brazil",1977-11-05 02:00:00,452.31,11162.93
"Brazil",1978-11-05 02:00:00,450.18,12106.93
"Brazil",1979-11-05 02:00:00,448.98,13892.29
"Brazil",1980-11-05 02:00:00,452.27,15336.85
"Brazil",1981-11-05 02:00:00,448.11,13225.45
"Brazil",1982-11-05 02:00:00,461.09,12994.36
"Brazil",1983-11-05 02:00:00,461.85,14670.75
"Brazil",1984-11-05 02:00:00,459.52,18385.99
"Brazil",1985-11-05 02:00:00,494.47,20455.63
"Brazil",1986-11-05 02:00:00,525.06,21234.16
"Brazil",1987-11-05 02:00:00,541.49,22227.67
"Brazil",1988-11-05 02:00:00,320.25,24656.33
"Brazil",1989-11-05 02:00:00,318.78,25004.19
"Brazil",1990-11-05 02:00:00,294.22,20566.7
"Brazil",1991-11-05 02:00:00,295.35,22616.75
"Brazil",1992-11-05 02:00:00,296.68,23897.97
"Brazil",1993-11-05 02:00:00,295.47,25155.03
"Brazil",1994-11-05 02:00:00,295.32,25746.24
"Brazil",1995-11-05 02:00:00,294.27,25075.38
"Brazil",1996-11-05 02:00:00,295.01,25236.37
"Brazil",1997-11-05 02:00:00,295.41,26152.15
"Brazil",1998-11-05 02:00:00,296.38,25760.86
"Brazil",1999-11-05 02:00:00,300.75,24995.32
"Brazil",2000-11-05 02:00:00,287.07,27864.99
"Brazil",2001-11-05 02:00:00,287.66,26715.6
"Brazil",2002-11-05 02:00:00,289.55,29605.39
"Brazil",2003-11-05 02:00:00,288.27,31147.52
"Brazil",2004-11-05 02:00:00,295.3,32909.46
"Brazil",2005-11-05 02:00:00,302.68,31610.55
"Brazil",2006-11-05 02:00:00,288.44,30898.36
"Brazil",2007-11-05 02:00:00,289.01,33780.96
"Brazil",2008-11-05 02:00:00,366.28,33715.86
"Brazil",2009-11-05 02:00:00,326.3,26505.5
"Brazil",2010-11-05 02:00:00,327.18,32947.2
"Brazil",2011-11-05 02:00:00,316.8,35221.22
"Brazil",2012-11-05 02:00:00,316.72,34523.11
"Bulgaria",1955-11-05 02:00:00,212.74,72.75
"Bulgaria",1956-11-05 02:00:00,189.75,131.41
"Bulgaria",1957-11-05 02:00:00,192.4,158.7
"Bulgaria",1958-11-05 02:00:00,166.84,210.35
"Bulgaria",1959-11-05 02:00:00,144.69,229.06
"Bulgaria",1960-11-05 02:00:00,117.63,254.06
"Bulgaria",1961-11-05 02:00:00,132.79,339.24
"Bulgaria",1962-11-05 02:00:00,134.07,423.96
"Bulgaria",1963-11-05 02:00:00,183,462.63
"Bulgaria",1964-11-05 02:00:00,176.77,475.47
"Bulgaria",1965-11-05 02:00:00,177.86,587.27
"Bulgaria",1966-11-05 02:00:00,175.79,698.94
"Bulgaria",1967-11-05 02:00:00,175.08,1239.72
"Bulgaria",1968-11-05 02:00:00,175.36,1461.8
"Bulgaria",1969-11-05 02:00:00,176.67,1514.53
"Bulgaria",1970-11-05 02:00:00,176.45,1800.29
"Bulgaria",1971-11-05 02:00:00,188.97,1946.54
"Bulgaria",1972-11-05 02:00:00,187.37,2120.8
"Bulgaria",1973-11-05 02:00:00,176.44,2247.36
"Bulgaria",1974-11-05 02:00:00,174.75,2188.1
"Bulgaria",1975-11-05 02:00:00,174.15,2266.47
"Bulgaria",1976-11-05 02:00:00,176.08,2458.92
"Bulgaria",1977-11-05 02:00:00,185.56,2588.19
"Bulgaria",1978-11-05 02:00:00,187.23,2470.9
"Bulgaria",1979-11-05 02:00:00,185.55,2481.04
"Bulgaria",1980-11-05 02:00:00,187.41,2563.9
"Bulgaria",1981-11-05 02:00:00,187.25,2486.5
"Bulgaria",1982-11-05 02:00:00,188.19,2485.38
"Bulgaria",1983-11-05 02:00:00,188.42,2830.81
"Bulgaria",1984-11-05 02:00:00,188.91,2876.13
"Bulgaria",1985-11-05 02:00:00,189.31,2944.07
"Bulgaria",1986-11-05 02:00:00,190.24,2964.27
"Bulgaria",1987-11-05 02:00:00,190.54,3046.66
"Bulgaria",1988-11-05 02:00:00,161.33,2876.36
"Bulgaria",1989-11-05 02:00:00,149.42,2900.59
"Bulgaria",1990-11-05 02:00:00,128.18,2189.01
"Bulgaria",1991-11-05 02:00:00,108.09,1615.18
"Bulgaria",1992-11-05 02:00:00,100.42,1550.17
"Bulgaria",1993-11-05 02:00:00,52.89,1941.64
"Bulgaria",1994-11-05 02:00:00,80.4,2490.71
"Bulgaria",1995-11-05 02:00:00,87.93,696.42
"Bulgaria",1996-11-05 02:00:00,81.14,2456.47
"Bulgaria",1997-11-05 02:00:00,79.5,2628.64
"Bulgaria",1998-11-05 02:00:00,75.57,2242.63
"Bulgaria",1999-11-05 02:00:00,71.25,1889.12
"Bulgaria",2000-11-05 02:00:00,78.48,2002.77
"Bulgaria",2001-11-05 02:00:00,77.26,1971.46
"Bulgaria",2002-11-05 02:00:00,69.22,1860.36
"Bulgaria",2003-11-05 02:00:00,50.37,2316.78
"Bulgaria",2004-11-05 02:00:00,51.65,2103.99
"Bulgaria",2005-11-05 02:00:00,51.28,1950.45
"Bulgaria",2006-11-05 02:00:00,50.64,2101.16
"Bulgaria",2007-11-05 02:00:00,50.61,1907.61
"Bulgaria",2008-11-05 02:00:00,38.96,1330.04
"Bulgaria",2009-11-05 02:00:00,42.26,725.8
"Bulgaria",2010-11-05 02:00:00,36.91,735.76
"Bulgaria",2011-11-05 02:00:00,30.36,835.11
"Bulgaria",2012-11-05 02:00:00,32.95,632.53
"Canada",1955-11-05 02:00:00,112.8,4113.68
"Canada",1956-11-05 02:00:00,116.49,4808.76
"Canada",1957-11-05 02:00:00,121.68,4596.57
"Canada",1958-11-05 02:00:00,119.14,3957.3
"Canada",1959-11-05 02:00:00,121.69,5353.24
"Canada",1960-11-05 02:00:00,121.04,5269.94
"Canada",1961-11-05 02:00:00,124.03,5887.64
"Canada",1962-11-05 02:00:00,126.54,6504.65
"Canada",1963-11-05 02:00:00,121.6,7435.46
"Canada",1964-11-05 02:00:00,120.13,8281.87
"Canada",1965-11-05 02:00:00,119.75,9131.72
"Canada",1966-11-05 02:00:00,107.99,9092.94
"Canada",1967-11-05 02:00:00,106.47,8796.85
"Canada",1968-11-05 02:00:00,104.67,10160.5
"Canada",1969-11-05 02:00:00,99.21,9351.26
"Canada",1970-11-05 02:00:00,95,11197.92
"Canada",1971-11-05 02:00:00,84.39,11040.39
"Canada",1972-11-05 02:00:00,91.54,11857.61
"Canada",1973-11-05 02:00:00,80.87,13385.87
"Canada",1974-11-05 02:00:00,80.73,13623.86
"Canada",1975-11-05 02:00:00,77.29,13025.95
"Canada",1976-11-05 02:00:00,79.24,13290.75
"Canada",1977-11-05 02:00:00,78.15,13581.03
"Canada",1978-11-05 02:00:00,79.48,14897.17
"Canada",1979-11-05 02:00:00,79.79,16079.33
"Canada",1980-11-05 02:00:00,80.99,15900.68
"Canada",1981-11-05 02:00:00,79.34,14812.63
"Canada",1982-11-05 02:00:00,80.8,11870.34
"Canada",1983-11-05 02:00:00,81.56,12832.17
"Canada",1984-11-05 02:00:00,81.84,14697.42
"Canada",1985-11-05 02:00:00,81.64,13457.99
"Canada",1986-11-05 02:00:00,83.5,14081.15
"Canada",1987-11-05 02:00:00,85.9,14736.73
"Canada",1988-11-05 02:00:00,88.97,15191.89
"Canada",1989-11-05 02:00:00,87.7,15457.7
"Canada",1990-11-05 02:00:00,84.58,12282.22
"Canada",1991-11-05 02:00:00,84.77,12986.73
"Canada",1992-11-05 02:00:00,81.38,13923.87
"Canada",1993-11-05 02:00:00,75.02,14388.37
"Canada",1994-11-05 02:00:00,72.61,13897.14
"Canada",1995-11-05 02:00:00,72.23,14414.32
"Canada",1996-11-05 02:00:00,66.89,14735.89
"Canada",1997-11-05 02:00:00,61.22,15552.58
"Canada",1998-11-05 02:00:00,59.16,15929.95
"Canada",1999-11-05 02:00:00,58.64,16234.02
"Canada",2000-11-05 02:00:00,59.15,16594.38
"Canada",2001-11-05 02:00:00,54.22,15274.62
"Canada",2002-11-05 02:00:00,52.76,16000.88
"Canada",2003-11-05 02:00:00,51.18,15931.16
"Canada",2004-11-05 02:00:00,58.05,16303.68
"Canada",2005-11-05 02:00:00,61.61,15327.22
"Canada",2006-11-05 02:00:00,62.01,15492.02
"Canada",2007-11-05 02:00:00,63.98,15571.14
"Canada",2008-11-05 02:00:00,64.88,14846.95
"Canada",2009-11-05 02:00:00,61.87,9284.4
"Canada",2010-11-05 02:00:00,65.38,13013.49
"Canada",2011-11-05 02:00:00,67.26,12965.94
"Canada",2012-11-05 02:00:00,65.77,13506.44
"Chile",1955-11-05 02:00:00,41.88,289.96
"Chile",1956-11-05 02:00:00,44.17,380.65
"Chile",1957-11-05 02:00:00,40.69,385.95
"Chile",1958-11-05 02:00:00,40.37,346.96
"Chile",1959-11-05 02:00:00,42.27,415.59
"Chile",1960-11-05 02:00:00,38.74,422.81
"Chile",1961-11-05 02:00:00,61.71,360.4
"Chile",1962-11-05 02:00:00,63.19,493.34
"Chile",1963-11-05 02:00:00,75.75,489.25
"Chile",1964-11-05 02:00:00,71.78,544.64
"Chile",1965-11-05 02:00:00,71.51,440.29
"Chile",1966-11-05 02:00:00,64.05,539.64
"Chile",1967-11-05 02:00:00,70.1,595.26
"Chile",1968-11-05 02:00:00,69.39,525
"Chile",1969-11-05 02:00:00,69.9,602.02
"Chile",1970-11-05 02:00:00,69.88,548.22
"Chile",1971-11-05 02:00:00,68.96,612.2
"Chile",1972-11-05 02:00:00,74.93,582.1
"Chile",1973-11-05 02:00:00,76.76,508.19
"Chile",1974-11-05 02:00:00,88.57,594.46
"Chile",1975-11-05 02:00:00,112.66,457.8
"Chile",1976-11-05 02:00:00,109.71,448.73
"Chile",1977-11-05 02:00:00,111.02,510.51
"Chile",1978-11-05 02:00:00,110.96,573.88
"Chile",1979-11-05 02:00:00,113.19,656.78
"Chile",1980-11-05 02:00:00,114.02,704.61
"Chile",1981-11-05 02:00:00,116.46,644.84
"Chile",1982-11-05 02:00:00,115.74,491.85
"Chile",1983-11-05 02:00:00,124.86,616.14
"Chile",1984-11-05 02:00:00,123.21,693.09
"Chile",1985-11-05 02:00:00,124.1,690.58
"Chile",1986-11-05 02:00:00,126.65,706.34
"Chile",1987-11-05 02:00:00,125.05,725.68
"Chile",1988-11-05 02:00:00,95.78,898.1
"Chile",1989-11-05 02:00:00,93.55,799.51
"Chile",1990-11-05 02:00:00,95.35,771.95
"Chile",1991-11-05 02:00:00,90.19,804.52
"Chile",1992-11-05 02:00:00,90.87,1011.65
"Chile",1993-11-05 02:00:00,92.05,1065
"Chile",1994-11-05 02:00:00,101.32,1039.19
"Chile",1995-11-05 02:00:00,102.65,1012.88
"Chile",1996-11-05 02:00:00,102.61,1178.2
"Chile",1997-11-05 02:00:00,101.49,1167.17
"Chile",1998-11-05 02:00:00,100.75,1171.39
"Chile",1999-11-05 02:00:00,88.19,1289.63
"Chile",2000-11-05 02:00:00,85.07,1351.14
"Chile",2001-11-05 02:00:00,89.24,1247.25
"Chile",2002-11-05 02:00:00,80.33,1279.31
"Chile",2003-11-05 02:00:00,76.15,1374.87
"Chile",2004-11-05 02:00:00,76.1,1578.39
"Chile",2005-11-05 02:00:00,78.85,1535.59
"Chile",2006-11-05 02:00:00,79.24,1627.22
"Chile",2007-11-05 02:00:00,76.24,1680.05
"Chile",2008-11-05 02:00:00,64.24,1522.92
"Chile",2009-11-05 02:00:00,61.77,1308.21
"Chile",2010-11-05 02:00:00,61.66,1010.12
"Chile",2011-11-05 02:00:00,57.41,1615.18
"Chile",2012-11-05 02:00:00,56.81,1669.96
"Colombia",1955-11-05 02:00:00,12.38,77.74
"Colombia",1956-11-05 02:00:00,17.3,89.49
"Colombia",1957-11-05 02:00:00,13.9,112.36
